ts,f_uid,bb_uid,DE3,cce_uid,DE7,DE0,DE1,DY0,MN0,VO1,VO2,VO3,W0,PP0,MN2,MN3,CO0,AL,AA
1588775945,14D-1179,,,CCE-id-1234,11.18,-91.64,-36.38,771,4,366.5,709.5,73.4,6210.1,55.5,7,10,88,63336236,64221455
1588776645,14D-1179,bbid-2056x,-3.79,,,,,,,,,,,,,,,,
1588776545,14D-1179,,,CCE-id-1234,-27.1,78.43,20.21,315,6,555.3,731.4,48.0,7894.1,118.8,6,0,229,36175680,37387520
1588777245,14D-1179,bbid-2056x,78.81,,,,,,,,,,,,,,,,
1588777145,14D-1179,,,CCE-id-1234,-71.81,-70.19,64.97,529,1,80.4,467.2,12.1,9360.8,282.1,6,6,197,66828107,62880152
1588777845,14D-1179,bbid-2056x,-31.24,,,,,,,,,,,,,,,,
1588777745,14D-1179,,,CCE-id-1234,15.45,62.72,65.65,904,7,552.7,475.0,2.3,9209.5,37.5,10,5,202,26759831,87065610
1588778445,14D-1179,bbid-2056x,-41.95,,,,,,,,,,,,,,,,
1588778345,14D-1179,,,CCE-id-1234,-47.77,-88.35,-88.57,352,0,373.0,878.0,35.3,4910.2,87.7,1,6,87,52465387,43659887
1588779045,14D-1179,bbid-2056x,-1.65,,,,,,,,,,,,,,,,
1588778945,14D-1179,,,CCE-id-1234,27.77,68.77,90.12,239,6,355.8,358.6,86.5,2140.0,257.6,6,5,77,76395203,79459355
1588779645,14D-1179,bbid-2056x,-4.6,,,,,,,,,,,,,,,,
1588779545,14D-1179,,,CCE-id-1234,38.33,-83.16,-56.8,730,6,14.2,134.6,1.8,64.6,228.7,9,9,220,94747579,80835469
1588780245,14D-1179,bbid-2056x,58.32,,,,,,,,,,,,,,,,
1588780145,14D-1179,,,CCE-id-1234,-12.98,60.77,68.74,735,9,158.8,353.8,69.4,9541.5,288.9,6,6,38,55733832,44672513
1588780845,14D-1179,bbid-2056x,-92.5,,,,,,,,,,,,,,,,
1588780745,14D-1179,,,CCE-id-1234,-60.72,-96.38,-7.17,179,3,74.6,618.3,33.4,1384.5,78.9,9,5,148,64242192,46553992
1588781445,14D-1179,bbid-2056x,-58.25,,,,,,,,,,,,,,,,
1588781345,14D-1179,,,CCE-id-1234,-52.2,-93.88,-38.82,990,0,121.8,473.4,7.8,3596.3,115.6,9,2,21,11845608,38475902
1588782045,14D-1179,bbid-2056x,22.85,,,,,,,,,,,,,,,,
1588781945,14D-1179,,,CCE-id-1234,3.72,77.11,28.83,155,3,30.9,99.4,73.6,7999.3,109.8,7,4,96,95565527,88203660
1588782645,14D-1179,bbid-2056x,-68.67,,,,,,,,,,,,,,,,
1588782545,14D-1179,,,CCE-id-1234,93.72,-23.18,26.94,74,5,105.7,342.4,93.0,6434.3,4.0,0,8,213,32970905,55821017
1588783245,14D-1179,bbid-2056x,15.8,,,,,,,,,,,,,,,,
1588783145,14D-1179,,,CCE-id-1234,20.6,38.34,47.0,62,2,560.8,867.1,15.7,3645.1,169.4,10,1,188,76480041,78104174
1588783845,14D-1179,bbid-2056x,-5.5,,,,,,,,,,,,,,,,
1588783745,14D-1179,,,CCE-id-1234,-63.31,93.98,-98.43,188,4,50.3,564.9,69.5,8433.9,156.2,9,2,81,48946155,77522266
1588784445,14D-1179,bbid-2056x,52.74,,,,,,,,,,,,,,,,
1588784345,14D-1179,,,CCE-id-1234,-13.67,-35.45,19.25,507,0,398.5,584.0,87.4,5793.9,105.0,1,6,1,42974437,78882719
1588785045,14D-1179,bbid-2056x,46.19,,,,,,,,,,,,,,,,
1588784945,14D-1179,,,CCE-id-1234,-34.86,-97.67,-48.58,765,0,191.1,364.3,14.4,6507.5,169.5,3,8,195,70862118,41857992
1588785645,14D-1179,bbid-2056x,-43.35,,,,,,,,,,,,,,,,
1588785545,14D-1179,,,CCE-id-1234,-88.35,56.63,-85.84,429,8,128.2,103.2,74.3,1003.8,116.2,10,2,62,40106600,43345687
1588786245,14D-1179,bbid-2056x,21.1,,,,,,,,,,,,,,,,
1588786145,14D-1179,,,CCE-id-1234,40.58,22.61,7.18,386,7,70.4,602.7,82.7,7121.5,96.5,5,9,153,48509571,55685643
1588786845,14D-1179,bbid-2056x,-31.65,,,,,,,,,,,,,,,,
1588786745,14D-1179,,,CCE-id-1234,-58.1,-39.19,35.83,329,0,169.8,206.6,27.8,796.1,252.2,2,10,33,41592044,55660850
1588787445,14D-1179,bbid-2056x,-96.44,,,,,,,,,,,,,,,,
1588787345,14D-1179,,,CCE-id-1234,-99.71,-1.35,73.8,880,7,327.9,200.9,61.8,2745.2,37.6,10,10,158,68943465,48637345
1588788045,14D-1179,bbid-2056x,46.35,,,,,,,,,,,,,,,,
1588787945,14D-1179,,,CCE-id-1234,71.26,19.64,81.34,285,4,3.6,916.3,83.0,2426.2,171.4,2,10,146,20126286,80821808
1588788645,14D-1179,bbid-2056x,-11.1,,,,,,,,,,,,,,,,
1588788545,14D-1179,,,CCE-id-1234,29.89,73.78,54.53,814,8,284.9,858.5,5.4,8545.5,150.4,10,5,87,92731896,17319027
1588789245,14D-1179,bbid-2056x,-13.26,,,,,,,,,,,,,,,,
1588789145,14D-1179,,,CCE-id-1234,47.96,67.99,-22.66,539,6,232.6,157.8,67.2,7396.5,44.1,3,10,137,38801462,25771922
1588789845,14D-1179,bbid-2056x,49.6,,,,,,,,,,,,,,,,
1588789745,14D-1179,,,CCE-id-1234,63.12,86.8,83.93,572,2,31.5,734.9,61.4,7574.0,224.6,9,6,63,47966159,23704854
1588790445,14D-1179,bbid-2056x,65.81,,,,,,,,,,,,,,,,
1588790345,14D-1179,,,CCE-id-1234,-43.18,48.7,-51.9,472,10,547.1,922.7,56.6,6481.8,126.4,1,7,117,85183914,92222601
1588791045,14D-1179,bbid-2056x,-18.47,,,,,,,,,,,,,,,,
1588790945,14D-1179,,,CCE-id-1234,-93.12,63.74,97.55,827,5,329.7,162.6,56.9,97.4,241.3,3,6,173,43800951,12155550
1588791645,14D-1179,bbid-2056x,37.31,,,,,,,,,,,,,,,,
1588791545,14D-1179,,,CCE-id-1234,74.99,-69.25,-93.84,806,7,111.8,800.9,79.4,2448.8,20.8,8,8,141,29998783,41597626
1588792245,14D-1179,bbid-2056x,30.6,,,,,,,,,,,,,,,,
1588792145,14D-1179,,,CCE-id-1234,-99.8,57.55,94.11,936,0,313.9,417.6,28.8,8071.3,272.6,1,7,225,12691361,38530887
1588792845,14D-1179,bbid-2056x,53.56,,,,,,,,,,,,,,,,
1588792745,14D-1179,,,CCE-id-1234,-69.3,38.39,15.18,33,0,437.6,877.7,94.9,2056.1,133.8,10,8,43,21053822,76722311
1588793445,14D-1179,bbid-2056x,79.55,,,,,,,,,,,,,,,,
1588793345,14D-1179,,,CCE-id-1234,67.22,64.95,-56.16,3,4,310.0,770.5,96.4,10.7,269.9,3,10,77,63132941,80450087
1588794045,14D-1179,bbid-2056x,5.77,,,,,,,,,,,,,,,,
1588793945,14D-1179,,,CCE-id-1234,64.37,-1.78,-30.96,934,6,365.3,805.5,15.1,9115.8,259.5,3,2,18,81619614,98131722
1588794645,14D-1179,bbid-2056x,19.67,,,,,,,,,,,,,,,,
1588794545,14D-1179,,,CCE-id-1234,-30.2,-89.99,-41.32,422,9,100.1,204.9,61.3,1093.9,51.5,0,5,193,85749062,86576922
1588795245,14D-1179,bbid-2056x,-57.86,,,,,,,,,,,,,,,,
1588795145,14D-1179,,,CCE-id-1234,-0.82,68.76,-2.2,41,4,520.6,861.4,68.3,6623.4,299.7,1,6,171,69181843,93339003
1588795845,14D-1179,bbid-2056x,3.17,,,,,,,,,,,,,,,,
1588795745,14D-1179,,,CCE-id-1234,33.31,29.6,54.18,739,7,535.6,559.4,58.0,5128.8,243.1,3,10,160,95203227,17865396
1588796445,14D-1179,bbid-2056x,8.25,,,,,,,,,,,,,,,,
1588796345,14D-1179,,,CCE-id-1234,73.63,-9.32,79.59,574,5,255.1,690.0,29.6,604.9,130.1,5,8,75,88304594,13156526
1588797045,14D-1179,bbid-2056x,57.78,,,,,,,,,,,,,,,,
1588796945,14D-1179,,,CCE-id-1234,-13.22,-42.94,-18.19,846,3,435.3,497.6,95.7,2115.6,153.2,4,2,113,32001080,42244116
1588797645,14D-1179,bbid-2056x,32.63,,,,,,,,,,,,,,,,
1588797545,14D-1179,,,CCE-id-1234,-54.66,69.2,-57.48,409,9,134.8,136.2,53.3,982.1,158.5,3,4,65,15503620,87996607
1588798245,14D-1179,bbid-2056x,90.61,,,,,,,,,,,,,,,,
1588798145,14D-1179,,,CCE-id-1234,36.5,-34.2,71.67,22,3,52.5,276.5,81.6,9014.6,80.7,0,9,17,17744990,98941731
1588798845,14D-1179,bbid-2056x,97.97,,,,,,,,,,,,,,,,
1588798745,14D-1179,,,CCE-id-1234,-87.67,-34.23,42.78,554,6,570.2,694.6,25.5,5144.5,57.4,1,9,66,74204085,35711350
1588799445,14D-1179,bbid-2056x,-14.16,,,,,,,,,,,,,,,,
1588799345,14D-1179,,,CCE-id-1234,16.8,20.1,-81.22,56,6,348.4,677.6,56.4,1504.8,8.0,1,2,11,51675280,93998877
1588800045,14D-1179,bbid-2056x,65.18,,,,,,,,,,,,,,,,
1588799945,14D-1179,,,CCE-id-1234,-15.9,35.96,-64.21,448,5,271.2,272.7,63.3,8884.2,61.6,1,9,247,33363243,99212430
1588800645,14D-1179,bbid-2056x,-58.17,,,,,,,,,,,,,,,,
1588800545,14D-1179,,,CCE-id-1234,7.94,-82.0,33.73,981,1,47.8,123.3,77.2,4283.3,88.3,7,9,177,52679993,49828840
1588801245,14D-1179,bbid-2056x,44.1,,,,,,,,,,,,,,,,
1588801145,14D-1179,,,CCE-id-1234,-46.48,-70.91,26.6,285,3,111.3,389.8,71.1,1150.6,146.1,8,9,157,84014354,16464671
1588801845,14D-1179,bbid-2056x,-12.54,,,,,,,,,,,,,,,,
1588801745,14D-1179,,,CCE-id-1234,-73.3,-96.8,-18.9,333,0,578.1,863.1,14.9,3309.7,114.7,9,4,147,75954163,65196979
1588802445,14D-1179,bbid-2056x,50.89,,,,,,,,,,,,,,,,
1588802345,14D-1179,,,CCE-id-1234,-29.57,-94.2,63.85,240,5,528.6,539.5,86.3,8904.3,16.9,8,1,84,62804458,26671828
1588803045,14D-1179,bbid-2056x,77.91,,,,,,,,,,,,,,,,
1588802945,14D-1179,,,CCE-id-1234,28.33,39.7,60.56,269,9,268.6,564.8,81.1,7325.0,88.9,6,10,233,84265817,84327612
1588803645,14D-1179,bbid-2056x,77.75,,,,,,,,,,,,,,,,
1588803545,14D-1179,,,CCE-id-1234,-9.86,59.53,1.3,76,9,116.0,288.2,88.8,4071.4,12.1,3,7,143,21956764,46522119
1588804245,14D-1179,bbid-2056x,70.6,,,,,,,,,,,,,,,,
1588804145,14D-1179,,,CCE-id-1234,-56.34,24.78,21.79,905,4,575.9,865.8,55.9,889.7,270.5,10,3,88,67362112,68077990
1588804845,14D-1179,bbid-2056x,97.64,,,,,,,,,,,,,,,,
1588804745,14D-1179,,,CCE-id-1234,-38.3,-80.66,41.42,621,7,258.0,716.3,87.7,8509.9,153.2,4,3,205,77534439,65933543
1588805445,14D-1179,bbid-2056x,76.86,,,,,,,,,,,,,,,,
1588805345,14D-1179,,,CCE-id-1234,58.26,-64.5,91.62,188,2,287.4,588.7,71.5,7336.1,130.6,4,6,42,76429325,29912646
1588806045,14D-1179,bbid-2056x,-46.92,,,,,,,,,,,,,,,,
1588805945,14D-1179,,,CCE-id-1234,-3.88,-30.25,48.76,382,3,286.5,288.3,22.5,7702.2,36.5,3,2,100,88303163,81543810
1588806645,14D-1179,bbid-2056x,54.33,,,,,,,,,,,,,,,,
1588806545,14D-1179,,,CCE-id-1234,-94.91,-11.58,56.22,21,10,422.3,992.1,95.7,7741.8,9.5,1,9,133,69235281,27170899
1588807245,14D-1179,bbid-2056x,47.75,,,,,,,,,,,,,,,,
1588807145,14D-1179,,,CCE-id-1234,53.42,-97.47,50.21,742,8,455.3,74.0,87.2,5013.3,67.0,4,5,25,23296923,77732266
1588807845,14D-1179,bbid-2056x,96.22,,,,,,,,,,,,,,,,
1588807745,14D-1179,,,CCE-id-1234,33.95,-19.23,73.57,804,8,383.2,115.9,14.8,5732.1,61.4,6,1,185,64688577,72095412
1588808445,14D-1179,bbid-2056x,-3.72,,,,,,,,,,,,,,,,
1588808345,14D-1179,,,CCE-id-1234,-2.35,-48.6,-82.73,765,0,61.7,963.9,53.8,9765.5,228.5,2,5,228,80286226,34509815
1588809045,14D-1179,bbid-2056x,-76.82,,,,,,,,,,,,,,,,
1588808945,14D-1179,,,CCE-id-1234,-93.21,-99.13,55.9,242,0,269.9,166.9,4.6,1399.9,55.7,7,2,37,71579899,44241132
1588809645,14D-1179,bbid-2056x,52.74,,,,,,,,,,,,,,,,
1588809545,14D-1179,,,CCE-id-1234,82.57,5.57,2.57,76,9,442.2,332.1,40.6,3028.4,174.6,9,9,226,59860323,59482597
1588810245,14D-1179,bbid-2056x,-36.9,,,,,,,,,,,,,,,,
1588810145,14D-1179,,,CCE-id-1234,-47.7,-69.83,35.49,886,1,394.5,582.0,34.4,1975.8,288.5,5,5,151,28358082,24350786
1588810845,14D-1179,bbid-2056x,-40.59,,,,,,,,,,,,,,,,
1588810745,14D-1179,,,CCE-id-1234,-89.55,-46.44,0.46,789,4,23.0,389.9,40.0,2068.4,220.3,4,6,227,34013612,80804391
1588811445,14D-1179,bbid-2056x,65.71,,,,,,,,,,,,,,,,
1588811345,14D-1179,,,CCE-id-1234,50.52,68.54,9.3,120,8,381.0,586.2,10.7,8446.4,160.1,7,7,104,96631355,53531832
1588812045,14D-1179,bbid-2056x,-98.97,,,,,,,,,,,,,,,,
1588811945,14D-1179,,,CCE-id-1234,8.72,87.8,-88.8,376,1,259.4,493.2,65.5,6983.6,212.5,6,9,247,95791644,59509422
1588812645,14D-1179,bbid-2056x,-72.54,,,,,,,,,,,,,,,,
1588812545,14D-1179,,,CCE-id-1234,66.54,-20.94,-35.23,463,9,581.8,293.3,36.5,8216.9,298.9,10,9,115,53912250,97996287
1588813245,14D-1179,bbid-2056x,-85.51,,,,,,,,,,,,,,,,
1588813145,14D-1179,,,CCE-id-1234,20.59,55.44,35.93,829,9,220.6,887.0,38.2,8181.5,12.0,10,0,126,93833573,49988897
1588813845,14D-1179,bbid-2056x,-8.86,,,,,,,,,,,,,,,,
1588813745,14D-1179,,,CCE-id-1234,-89.45,-83.25,36.29,641,1,33.5,95.7,83.9,9805.4,284.0,1,3,163,62084100,31756599
1588814445,14D-1179,bbid-2056x,-37.81,,,,,,,,,,,,,,,,
1588814345,14D-1179,,,CCE-id-1234,-46.35,-16.0,-67.5,117,1,489.8,108.1,27.6,6246.6,270.9,3,7,199,56025265,64222979
1588815045,14D-1179,bbid-2056x,28.42,,,,,,,,,,,,,,,,
1588814945,14D-1179,,,CCE-id-1234,58.14,40.58,59.52,914,4,280.4,378.3,32.6,4228.3,24.3,10,8,55,31756164,66926484
1588815645,14D-1179,bbid-2056x,-98.86,,,,,,,,,,,,,,,,
1588815545,14D-1179,,,CCE-id-1234,92.73,13.36,-89.35,783,7,543.4,498.5,14.3,2080.7,188.5,6,2,31,66744622,48815801
1588816245,14D-1179,bbid-2056x,73.16,,,,,,,,,,,,,,,,
1588816145,14D-1179,,,CCE-id-1234,-40.62,87.79,-13.29,203,7,380.9,620.4,3.6,3173.3,135.1,10,6,143,52872557,42989507
1588816845,14D-1179,bbid-2056x,65.7,,,,,,,,,,,,,,,,
1588816745,14D-1179,,,CCE-id-1234,53.42,-80.74,-15.85,419,8,590.2,456.0,33.1,752.8,204.9,6,9,207,93256070,59883374
1588817445,14D-1179,bbid-2056x,-13.91,,,,,,,,,,,,,,,,
1588817345,14D-1179,,,CCE-id-1234,7.63,89.96,37.73,53,7,145.2,243.4,60.7,2442.2,109.1,1,8,230,33399513,25675242
1588818045,14D-1179,bbid-2056x,91.11,,,,,,,,,,,,,,,,
1588817945,14D-1179,,,CCE-id-1234,-78.98,-74.1,31.76,347,1,504.3,338.9,21.8,7800.5,7.5,8,6,38,68661632,80175784
1588818645,14D-1179,bbid-2056x,-67.63,,,,,,,,,,,,,,,,
1588818545,14D-1179,,,CCE-id-1234,82.1,95.59,11.55,362,9,536.4,20.3,88.6,2065.1,33.9,10,1,7,89078298,22639813
1588819245,14D-1179,bbid-2056x,38.57,,,,,,,,,,,,,,,,
1588819145,14D-1179,,,CCE-id-1234,-27.65,78.21,86.58,82,5,56.9,628.8,27.5,1276.1,51.2,5,9,13,22728829,50141142
1588819845,14D-1179,bbid-2056x,-98.24,,,,,,,,,,,,,,,,
1588819745,14D-1179,,,CCE-id-1234,-43.65,26.51,-34.23,646,7,192.9,750.9,88.9,2061.3,40.5,4,1,144,53050861,22583120
1588820445,14D-1179,bbid-2056x,-12.67,,,,,,,,,,,,,,,,
1588820345,14D-1179,,,CCE-id-1234,-89.29,85.16,-52.8,756,10,383.4,808.9,24.3,4406.4,181.3,6,8,234,13733163,21362996
1588821045,14D-1179,bbid-2056x,0.79,,,,,,,,,,,,,,,,
1588820945,14D-1179,,,CCE-id-1234,-89.29,-73.69,-36.2,762,6,410.9,948.5,95.6,3258.4,185.5,2,7,94,24460979,24355757
1588821645,14D-1179,bbid-2056x,46.59,,,,,,,,,,,,,,,,
1588821545,14D-1179,,,CCE-id-1234,86.29,-30.1,-3.16,40,10,437.2,5.4,17.4,5811.3,110.4,10,9,121,64833545,59790559
1588822245,14D-1179,bbid-2056x,-49.9,,,,,,,,,,,,,,,,
1588822145,14D-1179,,,CCE-id-1234,-15.54,-24.99,-12.11,948,10,149.8,974.8,61.6,2913.8,105.2,4,3,198,10503006,10995404
1588822845,14D-1179,bbid-2056x,99.36,,,,,,,,,,,,,,,,
1588822745,14D-1179,,,CCE-id-1234,-69.81,86.34,22.21,47,10,296.3,978.1,51.3,3720.6,196.5,2,2,123,97774009,76122873
1588823445,14D-1179,bbid-2056x,21.5,,,,,,,,,,,,,,,,
1588823345,14D-1179,,,CCE-id-1234,95.85,-2.45,-22.93,316,1,475.0,936.5,93.7,8069.2,73.9,8,10,234,28836132,13650325
1588824045,14D-1179,bbid-2056x,98.92,,,,,,,,,,,,,,,,
1588823945,14D-1179,,,CCE-id-1234,8.39,58.14,-19.71,670,10,60.9,856.5,1.9,7077.4,253.8,3,9,68,31993301,67583884
1588824645,14D-1179,bbid-2056x,87.77,,,,,,,,,,,,,,,,
1588824545,14D-1179,,,CCE-id-1234,-86.6,36.35,-62.73,946,3,156.9,286.0,47.5,3874.9,254.5,4,10,230,27172566,21776884
1588825245,14D-1179,bbid-2056x,70.94,,,,,,,,,,,,,,,,
1588825145,14D-1179,,,CCE-id-1234,-83.49,93.3,77.62,595,1,315.5,684.4,69.6,3827.6,161.9,9,2,176,76144209,84629277
1588825845,14D-1179,bbid-2056x,-53.29,,,,,,,,,,,,,,,,
1588825745,14D-1179,,,CCE-id-1234,8.46,-86.52,39.13,92,9,232.2,124.3,92.2,5767.9,124.1,2,0,176,11146985,22077419
1588826445,14D-1179,bbid-2056x,71.33,,,,,,,,,,,,,,,,
1588826345,14D-1179,,,CCE-id-1234,-6.35,8.2,6.14,245,0,214.0,649.8,50.3,793.2,17.3,9,7,129,15926774,24090691
1588827045,14D-1179,bbid-2056x,81.95,,,,,,,,,,,,,,,,
1588826945,14D-1179,,,CCE-id-1234,99.28,3.24,-60.1,67,5,398.1,275.2,38.5,763.8,122.9,2,4,246,13266397,13226741
1588827645,14D-1179,bbid-2056x,-20.26,,,,,,,,,,,,,,,,
1588827545,14D-1179,,,CCE-id-1234,-98.36,-37.78,-62.9,787,0,310.6,864.8,79.2,6624.2,270.9,2,3,18,23162603,12835904
1588828245,14D-1179,bbid-2056x,92.41,,,,,,,,,,,,,,,,
1588828145,14D-1179,,,CCE-id-1234,98.6,-29.37,-64.84,216,5,249.9,380.8,50.0,6444.8,198.2,8,5,222,97141702,96351882
1588828845,14D-1179,bbid-2056x,89.95,,,,,,,,,,,,,,,,
1588828745,14D-1179,,,CCE-id-1234,0.31,46.62,45.82,630,3,41.2,200.4,18.8,4796.7,95.6,6,5,241,25776091,12537026
1588829445,14D-1179,bbid-2056x,23.31,,,,,,,,,,,,,,,,
1588829345,14D-1179,,,CCE-id-1234,-3.9,83.93,-87.34,222,1,472.9,910.8,42.2,3908.5,1.7,10,3,230,82495372,15110174
1588830045,14D-1179,bbid-2056x,-50.13,,,,,,,,,,,,,,,,
1588829945,14D-1179,,,CCE-id-1234,-26.31,-27.68,-27.6,152,5,552.0,955.6,52.1,5378.4,14.5,10,5,154,50963541,11556872
1588830645,14D-1179,bbid-2056x,92.88,,,,,,,,,,,,,,,,
1588830545,14D-1179,,,CCE-id-1234,-78.11,-13.92,63.26,529,6,223.0,516.3,1.0,5896.5,66.2,3,5,61,47026252,33784219
1588831245,14D-1179,bbid-2056x,-19.42,,,,,,,,,,,,,,,,
1588831145,14D-1179,,,CCE-id-1234,-43.57,-0.49,-27.62,706,5,158.9,930.3,97.6,8246.5,45.2,2,4,45,70097689,32934697
1588831845,14D-1179,bbid-2056x,-69.54,,,,,,,,,,,,,,,,
1588831745,14D-1179,,,CCE-id-1234,-33.69,-34.58,5.8,856,2,156.0,63.5,51.8,3175.0,62.1,9,2,110,70527396,69604303
1588832445,14D-1179,bbid-2056x,4.58,,,,,,,,,,,,,,,,
1588832345,14D-1179,,,CCE-id-1234,-27.28,35.35,61.21,906,0,391.4,562.5,55.7,317.9,283.3,0,9,191,11356171,24401276
1588833045,14D-1179,bbid-2056x,-49.14,,,,,,,,,,,,,,,,
1588832945,14D-1179,,,CCE-id-1234,-53.3,74.49,-58.1,259,1,460.9,895.8,66.7,3017.1,221.4,2,1,170,87215855,95427853
1588833645,14D-1179,bbid-2056x,-36.82,,,,,,,,,,,,,,,,
1588833545,14D-1179,,,CCE-id-1234,-68.89,26.14,-75.13,853,7,80.1,317.4,91.9,7250.2,33.3,10,7,55,59359288,23520024
1588834245,14D-1179,bbid-2056x,-19.74,,,,,,,,,,,,,,,,
1588834145,14D-1179,,,CCE-id-1234,61.17,-65.92,-90.22,612,3,410.3,284.0,64.5,1155.1,170.8,10,5,167,83456765,55867840
1588834845,14D-1179,bbid-2056x,65.1,,,,,,,,,,,,,,,,
1588834745,14D-1179,,,CCE-id-1234,-60.99,79.69,55.81,121,8,455.5,208.3,62.3,262.1,169.1,0,1,97,66099780,42972491
1588835445,14D-1179,bbid-2056x,-68.0,,,,,,,,,,,,,,,,
1588835345,14D-1179,,,CCE-id-1234,89.59,-25.97,87.54,170,1,344.5,883.4,44.8,7412.8,128.5,6,4,234,88317390,39940520
1588836045,14D-1179,bbid-2056x,-76.45,,,,,,,,,,,,,,,,
1588835945,14D-1179,,,CCE-id-1234,-59.37,-52.98,64.82,114,3,344.0,445.0,47.8,5843.2,124.4,5,8,73,93909549,22667536
1588836645,14D-1179,bbid-2056x,-15.4,,,,,,,,,,,,,,,,
1588836545,14D-1179,,,CCE-id-1234,-68.5,-39.59,26.49,398,8,304.0,849.3,95.8,9311.0,149.1,6,6,60,45353533,17152788
1588837245,14D-1179,bbid-2056x,-61.51,,,,,,,,,,,,,,,,
1588837145,14D-1179,,,CCE-id-1234,33.17,-26.72,-62.51,504,0,39.9,481.8,8.0,3722.5,73.3,9,2,241,73339908,45505992
1588837845,14D-1179,bbid-2056x,56.68,,,,,,,,,,,,,,,,
1588837745,14D-1179,,,CCE-id-1234,90.89,24.23,-75.77,916,7,347.6,587.3,62.7,5372.2,231.8,7,9,137,69073761,35087553
1588838445,14D-1179,bbid-2056x,60.89,,,,,,,,,,,,,,,,
1588838345,14D-1179,,,CCE-id-1234,-45.7,-89.16,98.94,598,7,241.4,178.1,72.0,3192.6,283.7,2,3,117,88246933,90630155
1588839045,14D-1179,bbid-2056x,44.68,,,,,,,,,,,,,,,,
1588838945,14D-1179,,,CCE-id-1234,-74.16,-31.27,41.56,634,9,75.8,524.9,22.8,4374.6,206.0,8,10,254,63521984,72994636
1588839645,14D-1179,bbid-2056x,59.66,,,,,,,,,,,,,,,,
1588839545,14D-1179,,,CCE-id-1234,-18.35,85.78,-98.51,326,7,111.3,116.2,33.3,9853.3,43.5,0,5,250,75331645,19057760
1588840245,14D-1179,bbid-2056x,-23.26,,,,,,,,,,,,,,,,
1588840145,14D-1179,,,CCE-id-1234,-35.78,-83.78,16.8,19,0,195.7,94.6,71.7,4185.6,226.9,5,10,6,62008308,36795959
1588840845,14D-1179,bbid-2056x,-44.34,,,,,,,,,,,,,,,,
1588840745,14D-1179,,,CCE-id-1234,-58.47,59.18,9.52,789,8,245.3,630.7,50.7,7134.4,79.5,6,3,83,16075882,76792782
1588841445,14D-1179,bbid-2056x,69.9,,,,,,,,,,,,,,,,
1588841345,14D-1179,,,CCE-id-1234,9.26,76.7,15.78,56,6,549.9,391.5,90.5,628.2,162.8,6,2,88,36804869,91834591
1588842045,14D-1179,bbid-2056x,72.25,,,,,,,,,,,,,,,,
1588841945,14D-1179,,,CCE-id-1234,85.88,90.6,64.63,537,2,33.5,865.3,81.7,7325.8,237.4,10,1,87,48153542,56332787
1588842645,14D-1179,bbid-2056x,36.49,,,,,,,,,,,,,,,,
1588842545,14D-1179,,,CCE-id-1234,-43.14,-9.18,70.97,712,4,594.2,708.1,40.1,2494.5,289.4,6,2,79,45599020,87648337
1588843245,14D-1179,bbid-2056x,40.54,,,,,,,,,,,,,,,,
1588843145,14D-1179,,,CCE-id-1234,-53.37,-8.29,-39.58,737,8,378.8,877.0,80.4,8931.9,168.2,1,3,221,17226456,56469301
1588843845,14D-1179,bbid-2056x,-42.54,,,,,,,,,,,,,,,,
1588843745,14D-1179,,,CCE-id-1234,96.47,-4.69,96.6,462,4,82.2,147.9,76.9,8747.9,100.4,0,1,33,57645771,98175116
1588844445,14D-1179,bbid-2056x,-93.36,,,,,,,,,,,,,,,,
1588844345,14D-1179,,,CCE-id-1234,42.7,-29.5,15.23,592,9,595.3,412.1,44.9,7512.1,298.5,2,0,70,32733717,63107463
1588845045,14D-1179,bbid-2056x,24.4,,,,,,,,,,,,,,,,
1588844945,14D-1179,,,CCE-id-1234,-73.37,43.38,-21.16,140,10,400.5,154.6,53.6,6665.9,217.1,5,10,23,80348880,60514406
1588845645,14D-1179,bbid-2056x,61.7,,,,,,,,,,,,,,,,
1588845545,14D-1179,,,CCE-id-1234,24.94,-14.17,83.96,848,5,500.4,141.7,98.3,1927.2,102.1,7,2,179,91555293,78198077
1588846245,14D-1179,bbid-2056x,-60.38,,,,,,,,,,,,,,,,
1588846145,14D-1179,,,CCE-id-1234,61.24,60.93,5.51,224,5,569.3,287.5,10.7,2790.8,68.0,9,9,50,70920734,96160756
1588846845,14D-1179,bbid-2056x,72.49,,,,,,,,,,,,,,,,
1588846745,14D-1179,,,CCE-id-1234,40.65,-64.66,37.39,991,7,17.0,210.8,66.6,6274.7,204.8,7,6,113,89612670,14422883
1588847445,14D-1179,bbid-2056x,-61.0,,,,,,,,,,,,,,,,
1588847345,14D-1179,,,CCE-id-1234,-25.26,-95.8,85.52,707,10,426.0,277.7,1.9,1534.5,78.6,5,8,143,36072599,96790901
1588848045,14D-1179,bbid-2056x,-23.48,,,,,,,,,,,,,,,,
1588847945,14D-1179,,,CCE-id-1234,51.3,-66.24,49.11,160,8,424.6,963.0,23.7,7735.0,188.0,6,6,215,81367454,23112465
1588848645,14D-1179,bbid-2056x,-66.79,,,,,,,,,,,,,,,,
1588848545,14D-1179,,,CCE-id-1234,-86.0,-5.81,87.75,694,5,466.1,822.8,25.0,9436.9,0.6,0,0,183,15729178,16495918
1588849245,14D-1179,bbid-2056x,-38.66,,,,,,,,,,,,,,,,
